Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Median Age (Years),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.)
05-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.11,24.78,30.72,11.7,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
06-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.28,25.78,31,15,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
07-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.67,25.72,31.72,15,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
08-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.39,25,30,11.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
09-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,26.67,24,30.89,10,0.08,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
10-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.11,24,30.11,12.1,0.05,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
11-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.5,25.11,30.39,14.9,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
12-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.56,25.78,31.11,12.7,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
13-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.5,25.78,30.39,13.6,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
14-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.39,25.61,30.78,12.9,0.12,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
15-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.44,25.22,30.61,12.6,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
16-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.06,25,29,12.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
17-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.39,25.11,30,12.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
18-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.06,25.5,30.72,12.2,0.02,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
19-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.44,25.5,30.11,11.5,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
20-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27,25,30.89,12.4,0.04,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
21-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.22,25,31,11.3,0.05,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.11,23.89,31.11,9.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,26.89,23.61,31,8.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.56,25,31,9.3,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,28,26,31,11.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.83,25.5,31.89,10.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.67,25,31,10.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.72,25.22,31.11,11,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.39,24.61,31.39,10.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
01-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.44,24.61,31,11.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
02-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.67,25.11,31.28,12.2,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
03-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.61,25,31.28,13.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
04-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.83,25,31.5,14.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
05-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.72,26,31,14.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
06-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.78,25.89,31.11,15.9,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
07-03-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.44,25,31,11.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
