Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Median Age (Years),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.)
02-03-2020,,Guyana,0,0,0,0,5,-58.75,25.39,19.11,32.89,6.7,0,0,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
03-03-2020,,Guyana,0,0,0,0,5,-58.75,26.39,19,33,6.9,0,0,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
04-03-2020,,Guyana,0,0,0,0,5,-58.75,26.06,20,34,6.7,0,0,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
05-03-2020,,Guyana,0,0,0,0,5,-58.75,24.11,21.22,32.22,4.8,0.35,1,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
06-03-2020,,Guyana,0,0,0,0,5,-58.75,25.06,20,30.72,6.6,0.28,1,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
07-03-2020,,Guyana,0,0,0,0,5,-58.75,25.5,20,32,7.6,0.02,1,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
08-03-2020,,Guyana,0,0,0,0,5,-58.75,25.5,20,32.11,7.3,0,0,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
09-03-2020,,Guyana,0,0,0,0,5,-58.75,26.67,20.39,33,8.4,0,1,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
10-03-2020,,Guyana,0,0,0,0,5,-58.75,25.67,20.22,33.39,7.5,0,1,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
11-03-2020,,Guyana,0,0,0,0,5,-58.75,25.78,20,31.39,6.1,0,1,786552,4,27,1.02,6.39,1.6,0.4,0,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
12-03-2020,,Guyana,1,1,1,1,5,-58.75,25.28,20,31,5.8,0,1,786552,4,27,1.02,6.39,1.6,0.4,0.001271372,19.99,32.36,,65.9,72.1,Not reported,N/A,0.287,N/A
